RISM_ID,ID,200a_f
850628105,IT\ICCU\MSM\0032138,"Laudi Spirituali| A due, ed anche a tre voci| Poste in Musica | Dalli Sig.ri M.ri Mayer Salari, ed altri"
850628263,IT\ICCU\MSM\0029540,[Trio n.1 | Ferdinando Carulli]
850628265,IT\ICCU\MSM\0029545,[Du]etto 2.o | [Rodolphe Kreutzer]
850628266,IT\ICCU\MSM\0029546,[Du]etto 3.o | [Rodolphe Kreutzer]
850628267,IT\ICCU\MSM\0029548,Duetto 4.o | [Johann Paul Eichhorn]
850628268,IT\ICCU\MSM\0029549,Duetto 5o | [Johann Paul Eichhorn]
850628269,IT\ICCU\MSM\0029550,[Du]etto 6.o | [Johann Paul Eichhorn]
850628374,IT\ICCU\MSM\0029668,Requiem|te decet|Kyrie | [Johann Simon Mayr]
850628377,IT\ICCU\MSM\0032102,Salmi a| Cappella | [Johann Simon Mayr]
850628411,IT\ICCU\MSM\0029542,"Duetti a due Viole | [Rodolphe Kreutzer, Johann Paul Eichhorn, Federigo Fiorillo, Georg Abraham Schneider, Frantisek Vincenc Krommer, Franz Joseph Haydn, Alessandro Rolla, Giovanni Battista Viotti]"
850628412,IT\ICCU\MSM\0029544,[1] Duo | [Rodolphe Kreutzer]
850628418,IT\ICCU\MSM\0029553,[Due]tto 1. | [Federigo Fiorillo]
850628419,IT\ICCU\MSM\0029554,[Due]tto 2.o | [Federigo Fiorillo]
850628420,IT\ICCU\MSM\0029555,[D]uetto 3.o | [Federigo Fiorillo]
850628421,IT\ICCU\MSM\0029556,[Du]etto 4.o | [Federigo Fiorillo]
850628498,IT\ICCU\MSM\0029089,Tecum principium| a Tenore solo| con Oboe obbligato | [Johann Simon Mayr]
850628526,IT\ICCU\MSM\0029669,Miserere|e|Tunc acceptabis|a 4° | [Johann Simon Mayr]
850628527,IT\ICCU\MSM\0029670,Miserere|a 4° | [Johann Simon Mayr]
850628646,IT\ICCU\MSM\0029090,Tecum principium| a| Tenore solo| con Fagotto o Clarinetto | [Johann Simon Mayr]
850628647,IT\ICCU\MSM\0029091,Tecum principium| e| Basso solo con Flauto obblig | [Johann Simon Mayr]
850628648,IT\ICCU\MSM\0029092,Dominus a dextris| Soprano o Tenore| solo | [Johann Simon Mayr]
850628649,IT\ICCU\MSM\0029093,Dominus a dextris| a| Tenore solo| con| violino obbligato | [Johann Simon Mayr]
850628655,IT\ICCU\MSM\0029261,Sicut erat| a 4° | [Johann Simon Mayr]
850628660,IT\ICCU\MSM\0029451,Cavatina| Luci mie belle| a| Tenore Solo| con| Accompagnamento di fortepiano | del Maestro| Simone Majer
850628668,IT\ICCU\MSM\0029658,Benedictus a 4° | [Johann Simon Mayr]
850628669,IT\ICCU\MSM\0029659,Messa di Requiem|a 4°|con soli stromenti da fiato|ed Organo Obbligato | [Johann Simon Mayr]
850628670,IT\ICCU\MSM\0029660,Lezioni e Responsori| del| primo Notturno| Dell'Uffizio de' Morti | [Johann Simon Mayr]
850628760,IT\ICCU\MSM\0031354,Arie diverse | [Autori vari]
850628761,IT\ICCU\MSM\0031355,Aria | del Signor| Hasse
850628762,IT\ICCU\MSM\0031356,Aria| con Violini | del Signor Avandano
850628763,IT\ICCU\MSM\0031357,Io ti lascio e ti rammenta | Del Signor Pietro Avandano
850628764,IT\ICCU\MSM\0031358,Aria | Del Sig.r Giuseppe Orlandini
850628765,IT\ICCU\MSM\0031359,Aria | Del Signor Andrea Basili
850628766,IT\ICCU\MSM\0031360,"Cantata a Voce Sola| Con Flauto Traversiero, Viola| Violini e Basso | Del Signor Niccolò Porpora"
850628767,IT\ICCU\MSM\0031361,Torbido in volto | Del Sig:r Gio Batta Pergolesi
850628797,IT\ICCU\MSM\0032257,Alonso e Cora | Del Sig.r Maestro Mayr
850628798,IT\ICCU\MSM\0032258,Alonso e Cora | Del Sig.r Maestro Mayr
850628806,IT\ICCU\MSM\0032428,Madrigali Spirituali N.o 19 | Palestrina
850628807,IT\ICCU\MSM\0032429,Madrigali Spirituali N.o 20 | Palestrina
850628924,IT\ICCU\MSM\0031345,Aria | Del Sig.r Gio. Adolfo Hasse il Sassone
850628926,IT\ICCU\MSM\0031347,Aria | del Sig.r Hasse
850628928,IT\ICCU\MSM\0031349,Aria della Sig.a Faustina Bordoni | [Alessandro Scarlatti]
850628929,IT\ICCU\MSM\0031350,Aria | Del Sig.r Pietro Allegri
850628930,IT\ICCU\MSM\0031351,Litanie Della B: V: Maria a Quattro Concertati con Organo | Del Sig.r Maestro Don Pietro Alloggi
850629101,IT\ICCU\MSM\0031352,Non mi lagno Della Sorte mia Aria | Del Sig:r Pasquale Anfossi
850629102,IT\ICCU\MSM\0031353,"Non so dir, se la paura Quintetto | del Sig.r Anfossi"
850629238,IT\ICCU\MSM\0030952,Tunc acceptabis|a 4° | [Johann Simon Mayr]
850629274,IT\ICCU\MSM\0031675,Graduale per S. | Luigi a 2 Soprani con | Contralto se si vuole e Strumenti da fiato | [Johann Simon Mayr]
850629275,IT\ICCU\MSM\0031676,Sequenza per la festa | del | Corpus Domini | [Johann Simon Mayr]
850629276,IT\ICCU\MSM\0031682,"Inno | Jesu dulcis memoria | a 4° concertati, e con stru | menti obbligati per S. Cecilia | [Johann Simon Mayr]"
850629277,IT\ICCU\MSM\0031683,Graduale| per S. Croce| Alleluja| Dicite in gentibus | [Johann Simon Mayr]
850629278,IT\ICCU\MSM\0031684,Qui tollis | a | Tenore solo con Violino | serve anche per Ingemisco | [Johann Simon Mayr]
850629279,IT\ICCU\MSM\0031685,Qui Tollis | con Violino obbligato | e | Tenore solo | [Johann Simon Mayr]
850629280,IT\ICCU\MSM\0031686,Sanctus | [Johann Simon Mayr]
850629281,IT\ICCU\MSM\0031688,Sanctus | [Johann Simon Mayr]
850629298,IT\ICCU\MSM\0032573,Cavatina | Per voi Donne | [Fossati]
850629299,IT\ICCU\MSM\0032574,Cantata Per Voce di Soprano | Andate o miei sospiri al Cor d'Irene | Gara | delli Sig.ri Francesco Gasparini ed Alessandro Scarlatti | Sopra una Stessa  Poesia | La Prima del Sig.r Franc.sco Gasparini | La 2:da e 3:a Del Sig.r Aless.dro Scarlatti
850629309,IT\ICCU\MSM\0032768,Miserere a cinque Voci| Per la Chiesa di Santo| Nicolò di |Bari | 1754 | [Francesco Durante]
850629327,IT\ICCU\MSM\0032964,Tunc acceptabis in Fa | [Johann Simon Mayr]
850629328,IT\ICCU\MSM\0032965,Miserere | a 4° | Tunc acceptabis con Coro | [Johann Simon Mayr]
850629329,IT\ICCU\MSM\0032966,Miserere et | Tunc acceptabis |  [Johann Simon Mayr]
850629393,IT\ICCU\MSM\0030953,Miserere|Tunc acceptabis | [Johann Simon Mayr]
850629394,IT\ICCU\MSM\0030954,Tunc acceptabis|a 4° | [Johann Simon Mayr]
850629395,IT\ICCU\MSM\0030955,Miserere|a 4°|Tunc acceptabis | [Johann Simon Mayr]
850629396,IT\ICCU\MSM\0030956,Tunc acceptabis a 4° | [Johann Simon Mayr]
850629397,IT\ICCU\MSM\0030957,Libera a 4° voci sole/con organo e Violone | [Johann Simon Mayr]
850629428,IT\ICCU\MSM\0031677,Veni sancte Spiritus | Sequenza per il giorno di Pentecoste | a 4° | [Johann Simon Mayr]
850629429,IT\ICCU\MSM\0031678,Victimae Paschali | Sequenza per il giorno | di Pasqua | [Johann Simon Mayr]
850629430,IT\ICCU\MSM\0031681,Sanctus | Benedictus et Agnus Dei | in do | [Johann Simon Mayr]
850629450,IT\ICCU\MSM\0032578,Arianna Abbandonata | di Luigi Gianella
850629451,IT\ICCU\MSM\0032579,Aria | Hasse detto il Sassone
850629459,IT\ICCU\MSM\0032936,Canzonette veneziane | [Johann Simon Mayr]
850629466,IT\ICCU\MSM\0032950,Grazie agli inganni tuoi | [Johann Simon Mayr]
850629467,IT\ICCU\MSM\0032951,Miserere | a 4° | [Johann Simon Mayr]
850629468,IT\ICCU\MSM\0032952,Miserere | Tunc acceptabis | con Coro alternato | [Johann Simon Mayr]
850629470,IT\ICCU\MSM\0032954,Tunc acceptabis | Coro alternato | [Johann Simon Mayr]
850629471,IT\ICCU\MSM\0032955,"Miserere | a tre | Con Viole, Oboe, Clarinetto, Corno e fagotto | [Johann Simon Mayr]"
850629472,IT\ICCU\MSM\0032956,Tunc acceptabis a 4.tro Con Coro di Soprano | [Johann Simon Mayr]
850629473,IT\ICCU\MSM\0032957,Tunc acceptabis | a 4° | [Johann Simon Mayr]
850629474,IT\ICCU\MSM\0032967,Tunc acceptabis | [Johann Simon Mayr]
850629538,IT\ICCU\MSM\0030948,Tunc acceptabis|a 4° | [Johann Simon Mayr]
850629539,IT\ICCU\MSM\0030949,Miserere|a 4° | [Johann Simon Mayr]
850629540,IT\ICCU\MSM\0030950,Miserere e Tunc acceptabis | [Johann Simon Mayr]
850629541,IT\ICCU\MSM\0030951,Miserere|a 4° | [Johann Simon Mayr]
850629566,IT\ICCU\MSM\0031667,Credo | a 4° | in a mi | [Johann Simon Mayr]
850629567,IT\ICCU\MSM\0031669,Dixit a 4° | [Johann Simon Mayr]
850629568,IT\ICCU\MSM\0031670,Dixit | in Eb | e | Sicut erat | [Johann Simon Mayr]
850629580,IT\ICCU\MSM\0032215,La roccia di Frauenstein | Del Sig.r Mº Mayr
850629703,IT\ICCU\MSM\0031655,Gloria | e | Sicut erat | [Johann Simon Mayr]
850629704,IT\ICCU\MSM\0031656,Haec accipiet Benedictionem | Veni sancte a 4° Spiritus | Per monacazione | [Johann Simon Mayr]
850629705,IT\ICCU\MSM\0031671,Gloria patri | Quartetto | Sicut erat | Pieno | [Johann Simon Mayr]
850629706,IT\ICCU\MSM\0031672,Sicut erat | a 4° | [Johann Simon Mayr]
850629707,IT\ICCU\MSM\0031673,Dixit | [Johann Simon Mayr]
850629728,IT\ICCU\MSM\0032204,Benedictus a 4:tro | Del Sig:r Lenzi
850629747,IT\ICCU\MSM\0032935,Variazioni pel giovine Piatti | [Johann Simon Mayr]
850629848,IT\ICCU\MSM\0031657,Antiphona S. Allessandri | Introito per S. Allessandro | Graduale | Offertorio | eseguiti nell'ingresso di M: Vescovo | Gritti-Morlacchi | [Johann Simon Mayr]
850629899,IT\ICCU\MSM\0029961,Salmo 3 | [Johann Simon Mayr]
850630042,IT\ICCU\MSM\0029963,Salmi per monacazione| Ecce quam bonum | [Johann Simon Mayr]
850630046,IT\ICCU\MSM\0029968,O salutaris hostia | [Johann Simon Mayr]
850630047,IT\ICCU\MSM\0029969,O salutaris hostia | [Johann Simon Mayr]
850630048,IT\ICCU\MSM\0029970,O salutaris hostia | [Johann Simon Mayr]
850630049,IT\ICCU\MSM\0029971,O salutaris hostia | [Johann Simon Mayr]
850630178,IT\ICCU\MSM\0029960,"Confitebor| a tre| Soprano, alto e Basso| con picciola orchestra | [Johann Simon Mayr]"
850630272,IT\ICCU\MSM\0032318,per Arpa | [Johann Simon Mayr]
850630276,IT\ICCU\MSM\0031977,Chant Funebre| Mis en Musique| L'année 1790 | Par Monsieur Piccinni
850630446,IT\ICCU\MSM\0029568,Son.ta 1. | Haydn 
850630447,IT\ICCU\MSM\0029569,Sonata 2.a | [Joseph Haydn]
850630448,IT\ICCU\MSM\0029570,Sonata 3.a | [Joseph Haydn]
850630449,IT\ICCU\MSM\0029571,Sonata 4.a | [Joseph Haydn]
850630450,IT\ICCU\MSM\0029573,Duetto 1. | Rolla
850630451,IT\ICCU\MSM\0029574,Duetto 2.o | Rolla
850630452,IT\ICCU\MSM\0029575,Duetto 3.o | [Alessandro Rolla]
850630453,IT\ICCU\MSM\0029576,Duetto 4.o | [Giovanni Battista Viotti]
850630593,IT\ICCU\MSM\0029557,Duetto 5. | [Federigo Fiorillo]
850630594,IT\ICCU\MSM\0029558,Duetto 6.o | [Federigo Fiorillo]
850630595,IT\ICCU\MSM\0029560,Duetto 1. | [Georg Abraham Schneider]
850630596,IT\ICCU\MSM\0029561,Duetto 2.o | [Georg Abraham Schneider]
850630597,IT\ICCU\MSM\0029562,Duetto 3. | [Georg Abraham Schneider]
850630716,IT\ICCU\MSM\0032470,De profundis a Voce Sola| con più Stromenti | Del Sig:r D. Dom:co Auletta
850630729,IT\ICCU\MSM\0032847,Pange lingua a tre Voci | di D. Francescantonio Marchetti
850630730,IT\ICCU\MSM\0032848,Pange lingua a 4 Voci | di D. Francesco Antonio Marchetti
850630736,IT\ICCU\MSM\0029564,Duetto 1. | [Frantisek Vincenc Krommer]
850630737,IT\ICCU\MSM\0029565,Duetto 2.o | [Frantisek Vincenc Krommer]
850630738,IT\ICCU\MSM\0029566,Duetto 3.o | [Frantisek Vincenc Krommer]
850630881,IT\ICCU\MSM\0032838,Miserere | [Johann Simon Mayr]
850630882,IT\ICCU\MSM\0032839,Brani vari per fiati | [Johann Simon Mayr]
850631173,IT\ICCU\MSM\0032446,Magnificat | Palestrina
850631175,IT\ICCU\MSM\0032449,Aria: Andantino| Signor Gizielo | Del Sig.r Arena
850631176,IT\ICCU\MSM\0032450,Aria: Andante: Signor Gizielo 1739 | del S.r Arena
850631178,IT\ICCU\MSM\0032452,Arie diverse | [Autori vari]
850631417,IT\ICCU\MSM\0256154,"Terzetto | Ballato dai Sig.ri Monticini, Madre, figlio, e Bertini | Nel Ballo | La Fuga di Techelij [!] | Eseguito nel Regio Teatro di Via della Pergola | La Primavera del 1807 | Musica del Sig.re Luigi Cherubini | Ridotto per il Piano | Dal Sig.re Raffaello Bonajuti [!]"
850631518,IT\ICCU\MSM\0025641,"Passate di tono - Pedali - Cadenze - Modulazioni a quattro Parti cioè, due Violini, Viola, e Basso | Di Gianfrancesco Poffa"
850631519,IT\ICCU\MSM\0025642,"Cadenze con Diversi movimenti, ed Imitazioni | Di Gianfrancesco Poffa"
850631520,IT\ICCU\MSM\0025643,"Diversi movimenti, Salti, ed Imitazioni fatte per studio | Da Gianfrancesco Poffa"
850631522,IT\ICCU\MSM\0025644,"L'Augel, che stà sul nido | Del Sig.r M.o Per [!]"
850631523,IT\ICCU\MSM\0025645,Alla Natia Capanna | del Sig.r Ferdinando Per [!]
850631524,IT\ICCU\MSM\0025646,Duetto | Del Maestro Ferdinando Orland [!]
850631526,IT\ICCU\MSM\0025651,Tantum ergo | Di Giuseppe Gonelli
850631527,IT\ICCU\MSM\0025652,Motetto [!] à 2 C.A. per Ogni tempo | Di Giuseppe Gonelli
850631529,IT\ICCU\MSM\0025654,"Duetto per due Violoncelli, Opera N.9, Duetto Terzo | del Sig.r Bernardo Romberg"
850631530,IT\ICCU\MSM\0025655,Il Soave e bel contento | Del M.o Paccini [!]
850631531,IT\ICCU\MSM\0025656,Aria | del Sig.r Giovanni Paisiello
850631532,IT\ICCU\MSM\0025661,"Ecce nunc à 4 con v.v., e corni | [Giuseppe Carcani]"
850631533,IT\ICCU\MSM\0025662,Sonata da Cimbalo | del Sig:r Abate Giustini Maestro di Cappella a Pistoia
850631534,IT\ICCU\MSM\0025663,Sonata 2. per il Clavicembalo | da Giuseppe Antonio Steffan
850631536,IT\ICCU\MSM\0025665,Sonata per Cembalo | di Gianfranco Poffa
850631537,IT\ICCU\MSM\0025666,Capriccio | Fatto da me Francesco Bianchi Cremonese
850631538,IT\ICCU\MSM\0025667,Sonata 1. per il Clavicembalo | da Giuseppe Antonio Steffan
850631542,IT\ICCU\MSM\0025670,Sento che son vicino | Del Sig.r Vittorio Trento
850631543,IT\ICCU\MSM\0025671,La Lucrezia Romana in Constantinopoli. Nò nò Non v'è maggior diletto | Del Sig.r Vittorio Trento
850631544,IT\ICCU\MSM\0025672,Reci.vo ed Aria nella Molinara | del M.ro Paisiello
850631545,IT\ICCU\MSM\0025673,Il nome | Poesia del Sig.r Abate Pietro Metastasio
850631546,IT\ICCU\MSM\0025674,Les a Dieus de la Grande Duchesse | Del Sig.r Gio. Paiesiello [!]
850631553,IT\ICCU\MSM\0025679,Confitebor A cinque voci | Del Sig.r Giovan Battista Pergolese [!]
850631655,IT\ICCU\MSM\0025640,Capriccio Per il Cembalo | Fatto Da me Francesco Bianchi Cremonese 
850631656,IT\ICCU\MSM\0025647,Salve | Di Giuseppe Carcani
850631657,IT\ICCU\MSM\0025648,Mottetto per la Settimana Santa | Di Giuseppe Gonelli
850631658,IT\ICCU\MSM\0025649,Motetto [!] per la Settimana Santa | Del Sig. D. Giuseppe Gonelli
850631664,IT\ICCU\MSM\0025657,Aria | Del Sig.r maestro Per [!]
850631665,IT\ICCU\MSM\0025658,Sonata 1.ma per il Clavi-Cembalo Violino e Violoncello | Del Sig.r Leopoldo Kozeluch [!]
850631666,IT\ICCU\MSM\0025659,Sonata in G: A Clavi Cembalo e Violino | Del Sig.r Mozart
850631667,IT\ICCU\MSM\0025660,Il Soave e bel Contento | Del Sig. M.o Pacini
850631672,IT\ICCU\MSM\0025668,"Domine à quatro Voci Con V.V.i Oboe, e Corni da Caccia | del Sig.r Giuseppe Carcani di Piac.a"
850631673,IT\ICCU\MSM\0025669,"Marte, e Fortuna. Quando Guerriera Tromba, ect. ect. | Del Sig.r Vittorio Trento"
850631680,IT\ICCU\MSM\0025675,N.o 24 scale e Suonate per Violino | composte dal sig.r Alessandro Rolla
850631681,IT\ICCU\MSM\0025676,La Sonnambula. Amabile Soggiorno | Del Sig.r Ferdinando Per [!]
850631682,IT\ICCU\MSM\0025677,Fidati al Braccio mio | del Sig:r Nicola Zingarelli
850631683,IT\ICCU\MSM\0025678,Sento che son vicino | Del Sig.r Vittorio Trento
850631692,IT\ICCU\MSM\0025682,Duetto 1. | [Antonio Bartolomeo Bruni]
850631693,IT\ICCU\MSM\0025683,Duetto 2. | [Antonio Bartolomeo Bruni]
850631694,IT\ICCU\MSM\0025684,Duetto 3. | [Antonio Bartolomeo Bruni]
850631695,IT\ICCU\MSM\0025685,[Duetti per due violini | Louis Spohr
850631697,IT\ICCU\MSM\0025687,"Tre gran Trio per Flauto, Violino e Chitarra | di Carulli"
850631833,IT\ICCU\MSM\0025686,Aria | Del Sig.r Picini [!]
850631972,IT\ICCU\MSM\0026129,Rondò | Del Sig.r Cimarosa
850631978,IT\ICCU\MSM\0026130,Coro Scena e Aria | Del Maestro Valentino Fioravanti
850631979,IT\ICCU\MSM\0026131,La Caduta di Germanico | del M.o Leo
850631997,IT\ICCU\MSM\0026151,Cassandra | Del N:H: Benedetto Marcello
850631998,IT\ICCU\MSM\0026152,Cantata Andromaca A Soprano solo | Del Sig.r Benedetto Marcello
850632075,IT\ICCU\MSM\0025935,Sonate per due Pianoforti | Mozart
850632132,IT\ICCU\MSM\0026132,La Nitteti | Drama del celebre Sig.r Abate Pietro Metastasio Poeta Cesareo
850632133,IT\ICCU\MSM\0026133,Il Mondo della Lunna | Musica Del Sig.r Baldisera Galluppi detto il Buranello
850632134,IT\ICCU\MSM\0026134,La Galatea | Oratore Il Celebre Sig.r Pietro Metastasio
850632135,IT\ICCU\MSM\0026135,L'Alceste | Del S.e Cristoforo Gluk [!]
850632298,IT\ICCU\MSM\0026136,12 Madrigali a due voci | del Sig.r Gio. Carlo Maria Clari
850632310,IT\ICCU\MSM\0026149,Cantate Lib. 1. | Marcello
850632312,IT\ICCU\MSM\0026150,Timoteo | Del N:H: Benedetto Marcello
850632394,IT\ICCU\MSM\0029151,Kyrie | [Johann Simon Mayr]
850632534,IT\ICCU\MSM\0029131,Mottetto| a 4°| Sancta Maria | [Johann Simon Mayr]
850632535,IT\ICCU\MSM\0029132,Flos Carmeli| anche pe S. Luigi| a 4° concertanti con Cori e con org obl | [Johann Simon Mayr]
850632536,IT\ICCU\MSM\0029133,Motetto per Basso solo | [Johann Simon Mayr]
850632537,IT\ICCU\MSM\0029134,"Motetto| a| Tenore solo| ""O virgo immaculata"" | [Johann Simon Mayr]"
850632538,IT\ICCU\MSM\0029135,Domine ad| a 4° | [Johann Simon Mayr]
850632545,IT\ICCU\MSM\0029144,Domine ad adj [...] | [Johann Simon Mayr]
850632546,IT\ICCU\MSM\0029145,Domine ad adjuvandum| a| 4° | [Johann Simon Mayr]
850632547,IT\ICCU\MSM\0029146,Domine ad ad.| a 4° | [Johann Simon Mayr]
850632548,IT\ICCU\MSM\0029147,Domine in C| a 4° | [Johann Simon Mayr]
850632549,IT\ICCU\MSM\0029152,Gloria | [Johann Simon Mayr]
850632632,IT\ICCU\MSM\0026751,La finta pazza | M.o Consolini
850632633,IT\ICCU\MSM\0026752,Il Tancredi | Del Sig. Gioachino Rossini
850632634,IT\ICCU\MSM\0026753,Il Messia | Del Celebre Signore Handel
850632672,IT\ICCU\MSM\0029128,Exultate Pastores | Mottetto | [Johann Simon Mayr]
850632673,IT\ICCU\MSM\0029129,Mottetto per la festa del S. Natale | Christus natus | a 4° | [Johann Simon Mayr]
850632674,IT\ICCU\MSM\0029136,Domine ad| adjuvandum| con due tenori obbligati | [Johann Simon Mayr]
850632675,IT\ICCU\MSM\0029137,Domine ad adjuv:| a 4°| e tre concertanti | [Johann Simon Mayr]
850632687,IT\ICCU\MSM\0029149,Motetto| a| voce sola| Exurge| J.S.M.| 1793 | [Johann Simon Mayr]
850632688,IT\ICCU\MSM\0029150,Motetto a Basso Solo | [Johann Simon Mayr]
850632773,IT\ICCU\MSM\0026754,Il Cantico dei tre Fanciulli | Di Giov. Adolfo detto il Sassone
850632774,IT\ICCU\MSM\0026755,Concerto Per il Cembalo | del Sig:r Ferdinando Gasparo Turrini
850632775,IT\ICCU\MSM\0026756,Concerto 3. per Clavicembalo | del Sig.r Ferdinando Gasparo Turrini di Salò
850632816,IT\ICCU\MSM\0029130,Mottetto per l'Epifania | a 4° con ten solo | [Johann Simon Mayr]
850633072,IT\ICCU\MSM\0027038,"Scena,e Cavatina | del Sig. Simon Majer"
850633334,IT\ICCU\MSM\0027446,Sanctus | [Johann Simon Mayr]
850633466,IT\ICCU\MSM\0027447,Miserere in Rè | a 4° | Et tunc acceptabis | [Johann Simon Mayr]
850633467,IT\ICCU\MSM\0027448,Miserere | con Basso obbligato od a 4° | et Tunc acceptabis | [Johann Simon Mayr]
850633576,IT\ICCU\MSM\0027441,"""Subvenite Sancti dei"" In morte Episcopi | [Johann Simon Mayr]"
850633578,IT\ICCU\MSM\0027443,Messa da Requiem | a 3 | con Violone | [Johann Simon Mayr]
850633629,IT\ICCU\MSM\0037051,Laetatus | Cagnoni Ant[onio]
850633630,IT\ICCU\MSM\0037052,Domine ad adjuvandum | Cagnoni Ant[onio]
850633631,IT\ICCU\MSM\0037053,Laetatus | Cagnoni Ant[onio]
850633632,IT\ICCU\MSM\0037054,Lauda Jerusalem | Cagnoni Ant[onio]
850633633,IT\ICCU\MSM\0037055,Laudate pueri | Cagnoni Ant[onio]
850633634,IT\ICCU\MSM\0037064,Credo | M.o Cagnoni A[ntonio]
850633635,IT\ICCU\MSM\0037065,Kyrie pastorale | Cagnoni Ant[onio]
850633636,IT\ICCU\MSM\0037066,Kyrie N. 6 | Cagnoni Antonio
850633637,IT\ICCU\MSM\0037067,Postcommunio per la festa di Pasqua | Cagnoni Ant[onio]
850633639,IT\ICCU\MSM\0037069,Miserere | Cagnoni Ant[onio]
850633643,IT\ICCU\MSM\0037078,Alma Redemptoris| Voce sola | Carlo Lenzi
850633691,IT\ICCU\MSM\0035981,"Cavatina| Ombra dolente e pallida| Del Sig.re Simone Mayr| in Roma nell'Archivio di Gio. Batta Cencetti, posto al Teatro Valle | [Johann Simon Mayr]"
850633694,IT\ICCU\MSM\0036301,Gloria in Excelsis Deo a Quatro Voci | [Johann Simon Mayr]
850633695,IT\ICCU\MSM\0036302,"Gloria in Excelsis Deo, a Quattro Voci con Sinf;a| 1830 | del Celebre M:o Gioan Simone Mayr"
850633696,IT\ICCU\MSM\0036304,Sicuro asilo e placido | [Johann Simon Mayr]
850633697,IT\ICCU\MSM\0036305,Questa vita chi mi diede;*Su dal cielo il sommo Iddio | [Johann Simon Mayr]
850633699,IT\ICCU\MSM\0036159,Qui tollis | [Johann Simon Mayr]
850633700,IT\ICCU\MSM\0036316,Idolo mio sempre così | [Johann Simon Mayr]
850633702,IT\ICCU\MSM\0036318,Sinfonia | [Johann Simon Mayr]
850633704,IT\ICCU\MSM\0036328,Non temer di tanti affanni| Per Tenore| Partitura | di Mayr
850633705,IT\ICCU\MSM\0036330,Speme diletta | [Johann Simon Mayr]
850633706,IT\ICCU\MSM\0036331,Aria per Soprano | di Mayr
850633707,IT\ICCU\MSM\0036333,Quel che move il ciel la terra | [Johann Simon Mayr]
850633712,IT\ICCU\MSM\0036528,Vieni che l'anime | [Johann Simon Mayr]
850633713,IT\ICCU\MSM\0036529,Credo | [Johann Simon Mayr]
850633714,IT\ICCU\MSM\0036532,Arma l'invidia invano | [Johann Simon Mayr]
850633726,IT\ICCU\MSM\0037056,Magnificat | Cagnoni Ant[onio]
850633727,IT\ICCU\MSM\0037057,Magnificat N. 3 | Cagnoni Ant[onio]
850633728,IT\ICCU\MSM\0037058,Memento Domine | Ant[onio] Cagnoni
850633729,IT\ICCU\MSM\0037059,Kyrie in Mib | Cagnoni Ant[onio]
850633730,IT\ICCU\MSM\0037060,Sanctus e Benedictus | Cagnoni Ant[onio]
850633809,IT\ICCU\MSM\0036291,Cum Sancto a Tre Voci con Stromenti | del Celebre M.o Gioan Simone Mayr
850633810,IT\ICCU\MSM\0036292,"Domine Deus a Soprano Solo, con Flauto Obl.to | del Celebre M:o Gioan Simone Mayr"
850633811,IT\ICCU\MSM\0036293,"Domine Deus a Tré Voci, con Sinf.a| 1830 | del Celebre M:o Gioan Simone Mayr"
850633812,IT\ICCU\MSM\0036294,"Domine labia mea a Tenore solo, con Clarinetto e Corno Obb.ti| 1834 | del Sig:r M:o Gioan Simone Mayr"
